Date,^GSPC,^STOXX
2009-05-01,877.52001953125,
2009-05-04,907.239990234375,203.77000427246094
2009-05-05,903.7999877929688,205.07000732421875
2009-05-06,919.530029296875,208.02000427246094
2009-05-07,907.3900146484375,206.2899932861328
2009-05-08,929.22998046875,209.50999450683594
2009-05-11,909.239990234375,206.58999633789062
2009-05-12,908.3499755859375,206.17999267578125
2009-05-13,883.9199829101562,200.72000122070312
2009-05-14,893.0700073242188,201.6999969482422
2009-05-15,882.8800048828125,202.9199981689453
2009-05-18,909.7100219726562,207.8300018310547
2009-05-19,908.1300048828125,210.77999877929688
2009-05-20,903.469970703125,211.75
2009-05-21,888.3300170898438,
2009-05-22,887.0,207.00999450683594
2009-05-25,,207.36000061035156
2009-05-26,910.3300170898438,208.9600067138672
2009-05-27,893.0599975585938,210.41000366210938
2009-05-28,906.8300170898438,207.92999267578125
2009-05-29,919.1400146484375,208.2100067138672
2009-06-01,942.8699951171875,
2009-06-02,944.739990234375,214.24000549316406
2009-06-03,931.760009765625,209.94000244140625
2009-06-04,942.4600219726562,209.47000122070312
2009-06-05,940.0900268554688,210.75999450683594
2009-06-08,939.1400146484375,209.2899932861328
2009-06-09,942.4299926757812,210.2899932861328
2009-06-10,939.1500244140625,212.77000427246094
2009-06-11,944.8900146484375,214.8000030517578
2009-06-12,946.2100219726562,214.35000610351562
2009-06-15,923.719970703125,209.02000427246094
2009-06-16,911.969970703125,208.8000030517578
2009-06-17,910.7100219726562,204.6300048828125
2009-06-18,918.3699951171875,205.63999938964844
2009-06-19,921.22998046875,208.27999877929688
2009-06-22,893.0399780273438,202.47999572753906
2009-06-23,895.0999755859375,201.49000549316406
2009-06-24,900.9400024414062,206.3300018310547
2009-06-25,920.260009765625,204.66000366210938
2009-06-26,918.9000244140625,204.47000122070312
2009-06-29,927.22998046875,208.02999877929688
2009-06-30,919.3200073242188,205.8300018310547
2009-07-01,923.3300170898438,209.4600067138672
2009-07-02,896.4199829101562,204.1199951171875
2009-07-03,,204.0800018310547
2009-07-06,898.719970703125,201.6999969482422
2009-07-07,881.030029296875,200.1999969482422
2009-07-08,879.5599975585938,198.02999877929688
2009-07-09,882.6799926757812,199.41000366210938
2009-07-10,879.1300048828125,197.25
2009-07-13,901.0499877929688,200.8000030517578
2009-07-14,905.8400268554688,203.5
2009-07-15,932.6799926757812,209.0800018310547
2009-07-16,940.739990234375,209.86000061035156
2009-07-17,940.3800048828125,210.6699981689453
2009-07-20,951.1300048828125,213.22000122070312
2009-07-21,954.5800170898438,215.02000427246094
2009-07-22,954.0700073242188,215.64999389648438
2009-07-23,976.2899780273438,219.7899932861328
2009-07-24,979.260009765625,219.6699981689453
2009-07-27,982.1799926757812,220.58999633789062
2009-07-28,979.6199951171875,218.5399932861328
2009-07-29,975.1500244140625,220.3699951171875
2009-07-30,986.75,225.25
2009-07-31,987.47998046875,224.91000366210938
2009-08-03,1002.6300048828125,228.4600067138672
2009-08-04,1005.6500244140625,227.7899932861328
2009-08-05,1002.719970703125,226.8699951171875
2009-08-06,997.0800170898438,227.88999938964844
2009-08-07,1010.47998046875,230.67999267578125
2009-08-10,1007.0999755859375,229.55999755859375
2009-08-11,994.3499755859375,226.35000610351562
2009-08-12,1005.8099975585938,228.64999389648438
2009-08-13,1012.72998046875,230.47999572753906
2009-08-14,1004.0900268554688,228.77000427246094
2009-08-17,979.72998046875,224.22999572753906
2009-08-18,989.6699829101562,227.22999572753906
2009-08-19,996.4600219726562,226.4499969482422
2009-08-20,1007.3699951171875,229.64999389648438
2009-08-21,1026.1300048828125,234.85000610351562
2009-08-24,1025.5699462890625,236.83999633789062
2009-08-25,1028.0,237.83999633789062
2009-08-26,1028.1199951171875,236.4499969482422
2009-08-27,1030.97998046875,235.24000549316406
2009-08-28,1028.9300537109375,237.50999450683594
2009-08-31,1020.6199951171875,235.6199951171875
2009-09-01,998.0399780273438,231.66000366210938
2009-09-02,994.75,230.58999633789062
2009-09-03,1003.239990234375,230.67999267578125
2009-09-04,1016.4000244140625,233.85000610351562
2009-09-08,1025.3900146484375,237.88999938964844
2009-09-09,1033.3699951171875,240.08999633789062
2009-09-10,1044.1400146484375,240.47000122070312
2009-09-11,1042.72998046875,241.74000549316406
2009-09-14,1049.3399658203125,240.92999267578125
2009-09-15,1052.6300048828125,241.36000061035156
2009-09-16,1068.760009765625,244.82000732421875
2009-09-17,1065.489990234375,246.10000610351562
2009-09-18,1068.300048828125,244.9199981689453
2009-09-21,1064.6600341796875,242.97000122070312
2009-09-22,1071.6600341796875,244.22000122070312
2009-09-23,1060.8699951171875,244.74000549316406
2009-09-24,1050.780029296875,239.97999572753906
2009-09-25,1044.3800048828125,238.9499969482422
2009-09-28,1062.97998046875,243.1999969482422
2009-09-29,1060.6099853515625,243.58999633789062
2009-09-30,1057.0799560546875,242.47000122070312
2009-10-01,1029.8499755859375,238.6199951171875
2009-10-02,1025.2099609375,234.10000610351562
2009-10-05,1040.4599609375,236.08999633789062
2009-10-06,1054.719970703125,241.1699981689453
2009-10-07,1057.5799560546875,240.3000030517578
2009-10-08,1065.47998046875,243.44000244140625
2009-10-09,1071.489990234375,242.72999572753906
2009-10-12,1076.18994140625,244.33999633789062
2009-10-13,1073.18994140625,241.94000244140625
2009-10-14,1092.02001953125,246.97999572753906
2009-10-15,1096.56005859375,247.27999877929688
2009-10-16,1087.6800537109375,245.5800018310547
2009-10-19,1097.9100341796875,249.33999633789062
2009-10-20,1091.06005859375,248.25
2009-10-21,1081.4000244140625,249.19000244140625
2009-10-22,1092.9100341796875,246.22999572753906
2009-10-23,1079.5999755859375,244.88999938964844
2009-10-26,1066.949951171875,241.83999633789062
2009-10-27,1063.4100341796875,242.27000427246094
2009-10-28,1042.6300048828125,237.33999633789062
2009-10-29,1066.1099853515625,241.72999572753906
2009-10-30,1036.18994140625,236.92999267578125
2009-11-02,1042.8800048828125,237.63999938964844
2009-11-03,1045.4100341796875,234.89999389648438
2009-11-04,1046.5,239.1300048828125
2009-11-05,1066.6300048828125,240.52000427246094
2009-11-06,1069.300048828125,241.05999755859375
2009-11-09,1093.0799560546875,245.74000549316406
2009-11-10,1093.010009765625,245.30999755859375
2009-11-11,1098.510009765625,246.1999969482422
2009-11-12,1087.239990234375,246.61000061035156
2009-11-13,1093.47998046875,247.8000030517578
2009-11-16,1109.300048828125,251.33999633789062
2009-11-17,1110.3199462890625,250.36000061035156
2009-11-18,1109.800048828125,249.64999389648438
2009-11-19,1094.9000244140625,245.52000427246094
2009-11-20,1091.3800048828125,243.6199951171875
2009-11-23,1106.239990234375,248.49000549316406
2009-11-24,1105.6500244140625,246.8800048828125
2009-11-25,1110.6300048828125,247.9600067138672
2009-11-26,,239.85000610351562
2009-11-27,1091.489990234375,242.60000610351562
2009-11-30,1095.6300048828125,239.1699981689453
2009-12-01,1108.8599853515625,245.5800018310547
2009-12-02,1109.239990234375,246.77000427246094
2009-12-03,1099.9200439453125,246.3300018310547
2009-12-04,1105.97998046875,249.02999877929688
2009-12-07,1103.25,247.8800048828125
2009-12-08,1091.93994140625,244.00999450683594
2009-12-09,1095.949951171875,241.4199981689453
2009-12-10,1102.3499755859375,243.88999938964844
2009-12-11,1106.4100341796875,245.1300048828125
2009-12-14,1114.1099853515625,247.0399932861328
2009-12-15,1107.9300537109375,247.1699981689453
2009-12-16,1109.1800537109375,250.3300018310547
2009-12-17,1096.0799560546875,247.17999267578125
2009-12-18,1102.469970703125,246.19000244140625
2009-12-21,1114.050048828125,249.57000732421875
2009-12-22,1118.02001953125,251.14999389648438
2009-12-23,1120.5899658203125,251.89999389648438
2009-12-24,1126.47998046875,251.89999389648438
2009-12-28,1127.780029296875,253.1699981689453
2009-12-29,1126.199951171875,254.08999633789062
2009-12-30,1126.4200439453125,253.16000366210938
2009-12-31,1115.0999755859375,253.16000366210938
2010-01-04,1132.989990234375,257.6499938964844
2010-01-05,1136.52001953125,257.5899963378906
2010-01-06,1137.1400146484375,257.9599914550781
2010-01-07,1141.68994140625,258.0400085449219
2010-01-08,1144.97998046875,259.1499938964844
2010-01-11,1146.97998046875,258.80999755859375
2010-01-12,1136.219970703125,256.3800048828125
2010-01-13,1145.6800537109375,256.9599914550781
2010-01-14,1148.4599609375,258.8399963378906
2010-01-15,1136.030029296875,256.44000244140625
2010-01-18,,258.2099914550781
2010-01-19,1150.22998046875,260.260009765625
2010-01-20,1138.0400390625,256.29998779296875
2010-01-21,1116.47998046875,252.75999450683594
2010-01-22,1091.760009765625,249.91000366210938
2010-01-25,1096.780029296875,248.2899932861328
2010-01-26,1092.1700439453125,249.41000366210938
2010-01-27,1097.5,247.30999755859375
2010-01-28,1084.530029296875,244.61000061035156
2010-01-29,1073.8699951171875,246.9600067138672
2010-02-01,1089.18994140625,248.4199981689453
2010-02-02,1103.3199462890625,250.8000030517578
2010-02-03,1097.280029296875,249.39999389648438
2010-02-04,1063.1099853515625,242.6999969482422
2010-02-05,1066.18994140625,237.4600067138672
2010-02-08,1056.739990234375,238.91000366210938
2010-02-09,1070.52001953125,239.19000244140625
2010-02-10,1068.1300048828125,240.91000366210938
2010-02-11,1078.469970703125,241.74000549316406
2010-02-12,1075.510009765625,241.02000427246094
2010-02-15,,241.9199981689453
2010-02-16,1094.8699951171875,244.3800048828125
2010-02-17,1099.510009765625,247.69000244140625
2010-02-18,1106.75,249.13999938964844
2010-02-19,1109.1700439453125,250.3000030517578
2010-02-22,1108.010009765625,249.6699981689453
2010-02-23,1094.5999755859375,246.74000549316406
2010-02-24,1105.239990234375,247.22000122070312
2010-02-25,1102.93994140625,243.2899932861328
2010-02-26,1104.489990234375,245.8000030517578
2010-03-01,1115.7099609375,248.69000244140625
2010-03-02,1118.31005859375,250.64999389648438
2010-03-03,1118.7900390625,252.60000610351562
2010-03-04,1122.969970703125,253.0
2010-03-05,1138.699951171875,257.0899963378906
2010-03-08,1138.5,256.8699951171875
2010-03-09,1140.449951171875,256.7300109863281
2010-03-10,1145.6099853515625,258.239990234375
2010-03-11,1150.239990234375,257.6000061035156
2010-03-12,1149.989990234375,258.3999938964844
2010-03-15,1150.510009765625,256.6499938964844
2010-03-16,1159.4599609375,259.0299987792969
2010-03-17,1166.2099609375,261.3399963378906
2010-03-18,1165.8299560546875,261.20001220703125
2010-03-19,1159.9000244140625,260.20001220703125
2010-03-22,1165.81005859375,260.1199951171875
2010-03-23,1174.1700439453125,261.8500061035156
2010-03-24,1167.719970703125,262.19000244140625
2010-03-25,1165.72998046875,264.7900085449219
2010-03-26,1166.5899658203125,263.5899963378906
2010-03-29,1173.219970703125,263.8900146484375
2010-03-30,1173.27001953125,263.8699951171875
2010-03-31,1169.4300537109375,263.57000732421875
2010-04-01,1178.0999755859375,267.6199951171875
2010-04-05,1187.43994140625,
2010-04-06,1189.43994140625,269.3699951171875
2010-04-07,1182.449951171875,268.6099853515625
2010-04-08,1186.43994140625,266.2799987792969
2010-04-09,1194.3699951171875,269.739990234375
2010-04-12,1196.47998046875,269.3599853515625
2010-04-13,1197.300048828125,268.69000244140625
2010-04-14,1210.6500244140625,270.44000244140625
2010-04-15,1211.6700439453125,272.1400146484375
2010-04-16,1192.1300048828125,267.9200134277344
2010-04-19,1197.52001953125,266.1300048828125
2010-04-20,1207.1700439453125,269.760009765625
2010-04-21,1205.93994140625,268.2300109863281
2010-04-22,1208.6700439453125,265.32000732421875
2010-04-23,1217.280029296875,267.4200134277344
2010-04-26,1212.050048828125,270.1000061035156
2010-04-27,1183.7099609375,261.6499938964844
2010-04-28,1191.3599853515625,258.239990234375
2010-04-29,1206.780029296875,261.739990234375
2010-04-30,1186.68994140625,259.9100036621094
2010-05-03,1202.260009765625,260.5199890136719
2010-05-04,1173.5999755859375,252.9600067138672
2010-05-05,1165.8699951171875,250.5500030517578
2010-05-06,1128.1500244140625,246.89999389648438
2010-05-07,1110.8800048828125,237.17999267578125
2010-05-10,1159.72998046875,254.13999938964844
2010-05-11,1155.7900390625,252.92999267578125
2010-05-12,1171.6700439453125,256.6000061035156
2010-05-13,1157.43994140625,
2010-05-14,1135.6800537109375,248.4600067138672
2010-05-17,1136.93994140625,248.08999633789062
2010-05-18,1120.800048828125,251.3000030517578
2010-05-19,1115.050048828125,243.7100067138672
2010-05-20,1071.5899658203125,238.27999877929688
2010-05-21,1087.68994140625,237.11000061035156
2010-05-24,1073.6500244140625,
2010-05-25,1074.030029296875,232.11000061035156
2010-05-26,1067.949951171875,237.74000549316406
2010-05-27,1103.06005859375,244.7899932861328
2010-05-28,1089.4100341796875,244.00999450683594
2010-05-31,,244.97000122070312
2010-06-01,1070.7099609375,245.33999633789062
2010-06-02,1098.3800048828125,245.39999389648438
2010-06-03,1102.8299560546875,248.91000366210938
2010-06-04,1064.8800048828125,244.52999877929688
2010-06-07,1050.469970703125,242.7100067138672
2010-06-08,1062.0,240.05999755859375
2010-06-09,1055.68994140625,244.60000610351562
2010-06-10,1086.8399658203125,248.4600067138672
2010-06-11,1091.5999755859375,249.4600067138672
2010-06-14,1089.6300048828125,252.52999877929688
2010-06-15,1115.22998046875,254.27999877929688
2010-06-16,1114.6099853515625,254.47000122070312
2010-06-17,1116.0400390625,254.8800048828125
2010-06-18,1117.510009765625,255.5
2010-06-21,1113.199951171875,258.17999267578125
2010-06-22,1095.31005859375,256.9200134277344
2010-06-23,1092.0400390625,254.44000244140625
2010-06-24,1073.68994140625,249.77999877929688
2010-06-25,1076.760009765625,248.3300018310547
2010-06-28,1074.5699462890625,251.36000061035156
2010-06-29,1041.239990234375,243.82000732421875
2010-06-30,1030.7099609375,243.32000732421875
2010-07-01,1027.3699951171875,237.3000030517578
2010-07-02,1022.5800170898438,237.27000427246094
2010-07-05,,236.67999267578125
2010-07-06,1028.06005859375,242.75999450683594
2010-07-07,1060.27001953125,246.05999755859375
2010-07-08,1070.25,248.60000610351562
2010-07-09,1077.9599609375,250.08999633789062
2010-07-12,1078.75,251.17999267578125
2010-07-13,1095.3399658203125,255.99000549316406
2010-07-14,1095.1700439453125,
2010-07-15,1096.47998046875,252.97000122070312
2010-07-16,1064.8800048828125,248.11000061035156
2010-07-19,1071.25,246.17999267578125
2010-07-20,1083.47998046875,246.35000610351562
2010-07-21,1069.5899658203125,249.24000549316406
2010-07-22,1093.6700439453125,254.3699951171875
2010-07-23,1102.6600341796875,255.97000122070312
2010-07-26,1115.010009765625,257.1199951171875
2010-07-27,1113.8399658203125,258.1099853515625
2010-07-28,1106.1300048828125,257.2099914550781
2010-07-29,1101.530029296875,256.260009765625
2010-07-30,1101.5999755859375,255.35000610351562
2010-08-02,1125.8599853515625,262.0899963378906
2010-08-03,1120.4599609375,262.05999755859375
2010-08-04,1127.239990234375,262.1700134277344
2010-08-05,1125.81005859375,261.4800109863281
2010-08-06,1121.6400146484375,258.7099914550781
2010-08-09,1127.7900390625,262.260009765625
2010-08-10,1121.06005859375,259.92999267578125
2010-08-11,1089.469970703125,254.67999267578125
2010-08-12,1083.6099853515625,254.92999267578125
2010-08-13,1079.25,255.55999755859375
2010-08-16,1079.3800048828125,255.61000061035156
2010-08-17,1092.5400390625,258.4700012207031
2010-08-18,1094.1600341796875,257.6000061035156
2010-08-19,1075.6300048828125,253.89999389648438
2010-08-20,1071.68994140625,252.14999389648438
2010-08-23,1067.3599853515625,253.75999450683594
2010-08-24,1051.8699951171875,249.4499969482422
2010-08-25,1055.3299560546875,247.5399932861328
2010-08-26,1047.219970703125,249.64999389648438
2010-08-27,1064.5899658203125,251.24000549316406
2010-08-30,1048.9200439453125,251.16000366210938
2010-08-31,1049.3299560546875,251.30999755859375
2010-09-01,1080.2900390625,258.19000244140625
2010-09-02,1090.0999755859375,258.17999267578125
2010-09-03,1104.510009765625,260.3999938964844
2010-09-06,,260.94000244140625
2010-09-07,1091.8399658203125,259.760009765625
2010-09-08,1098.8699951171875,262.3299865722656
2010-09-09,1104.1800537109375,265.0899963378906
2010-09-10,1109.550048828125,264.70001220703125
2010-09-13,1121.9000244140625,266.45001220703125
2010-09-14,1121.0999755859375,266.3999938964844
2010-09-15,1125.0699462890625,265.5400085449219
2010-09-16,1124.6600341796875,263.4700012207031
2010-09-17,1125.5899658203125,262.8599853515625
2010-09-20,1142.7099609375,266.2200012207031
2010-09-21,1139.780029296875,265.010009765625
2010-09-22,1134.280029296875,261.19000244140625
2010-09-23,1124.8299560546875,261.07000732421875
2010-09-24,1148.6700439453125,263.9700012207031
2010-09-27,1142.1600341796875,262.9200134277344
2010-09-28,1147.699951171875,262.3599853515625
2010-09-29,1144.72998046875,261.0199890136719
2010-09-30,1141.199951171875,259.7200012207031
2010-10-01,1146.239990234375,259.0899963378906
2010-10-04,1137.030029296875,257.739990234375
2010-10-05,1160.75,261.17999267578125
2010-10-06,1159.969970703125,262.510009765625
2010-10-07,1158.06005859375,262.30999755859375
2010-10-08,1165.1500244140625,262.2699890136719
2010-10-11,1165.3199462890625,263.20001220703125
2010-10-12,1169.77001953125,262.4800109863281
2010-10-13,1178.0999755859375,266.25
2010-10-14,1173.81005859375,265.67999267578125
2010-10-15,1176.18994140625,265.8299865722656
2010-10-18,1184.7099609375,266.6400146484375
2010-10-19,1165.9000244140625,265.239990234375
2010-10-20,1178.1700439453125,266.1300048828125
2010-10-21,1180.260009765625,267.6199951171875
2010-10-22,1183.0799560546875,266.75
2010-10-25,1185.6199951171875,267.4200134277344
2010-10-26,1185.6400146484375,266.9200134277344
2010-10-27,1182.449951171875,264.92999267578125
2010-10-28,1183.780029296875,265.8999938964844
2010-10-29,1183.260009765625,265.9599914550781
2010-11-01,1184.3800048828125,266.3999938964844
2010-11-02,1193.5699462890625,267.5
2010-11-03,1197.9599609375,266.510009765625
2010-11-04,1221.06005859375,270.8299865722656
2010-11-05,1225.8499755859375,271.9700012207031
2010-11-08,1223.25,271.9100036621094
2010-11-09,1213.4000244140625,273.4599914550781
2010-11-10,1218.7099609375,271.4800109863281
2010-11-11,1213.5400390625,271.3900146484375
2010-11-12,1199.2099609375,270.17999267578125
2010-11-15,1197.75,272.3599853515625
2010-11-16,1178.3399658203125,265.9800109863281
2010-11-17,1178.5899658203125,267.30999755859375
2010-11-18,1196.68994140625,271.1499938964844
2010-11-19,1199.72998046875,269.5
2010-11-22,1197.8399658203125,267.739990234375
2010-11-23,1180.72998046875,263.6199951171875
2010-11-24,1198.3499755859375,266.2900085449219
2010-11-25,,267.7200012207031
2010-11-26,1189.4000244140625,266.6000061035156
2010-11-29,1187.760009765625,262.1600036621094
2010-11-30,1180.550048828125,261.8299865722656
2010-12-01,1206.0699462890625,267.1099853515625
2010-12-02,1221.530029296875,271.6099853515625
2010-12-03,1224.7099609375,270.94000244140625
2010-12-06,1223.1199951171875,271.3800048828125
2010-12-07,1223.75,273.9100036621094
2010-12-08,1228.280029296875,274.9800109863281
2010-12-09,1233.0,275.92999267578125
2010-12-10,1240.4000244140625,276.19000244140625
2010-12-13,1240.4599609375,276.989990234375
2010-12-14,1241.5899658203125,277.6499938964844
2010-12-15,1235.22998046875,276.5299987792969
2010-12-16,1242.8699951171875,277.5899963378906
2010-12-17,1243.9100341796875,276.4200134277344
2010-12-20,1247.0799560546875,278.3800048828125
2010-12-21,1254.5999755859375,281.1099853515625
2010-12-22,1258.8399658203125,281.45001220703125
2010-12-23,1256.77001953125,281.760009765625
2010-12-27,1257.5400390625,279.17999267578125
2010-12-28,1258.510009765625,279.7900085449219
2010-12-29,1259.780029296875,280.6300048828125
2010-12-30,1257.8800048828125,277.0199890136719
2010-12-31,1257.6400146484375,
2011-01-03,1271.8699951171875,278.0199890136719
2011-01-04,1270.199951171875,280.3800048828125
2011-01-05,1276.56005859375,280.4800109863281
2011-01-06,1273.8499755859375,281.489990234375
2011-01-07,1271.5,281.0199890136719
2011-01-10,1269.75,278.4800109863281
2011-01-11,1274.47998046875,281.9800109863281
2011-01-12,1285.9599609375,285.7900085449219
2011-01-13,1283.760009765625,284.0400085449219
2011-01-14,1293.239990234375,283.7699890136719
2011-01-17,,284.05999755859375
2011-01-18,1295.02001953125,286.70001220703125
2011-01-19,1281.9200439453125,282.7200012207031
2011-01-20,1280.260009765625,279.3900146484375
2011-01-21,1283.3499755859375,281.260009765625
2011-01-24,1290.8399658203125,281.989990234375
2011-01-25,1291.1800537109375,280.1000061035156
2011-01-26,1296.6300048828125,282.4700012207031
2011-01-27,1299.5400390625,282.8800048828125
2011-01-28,1276.3399658203125,280.45001220703125
2011-01-31,1286.1199951171875,280.04998779296875
2011-02-01,1307.5899658203125,284.20001220703125
2011-02-02,1304.030029296875,284.5899963378906
2011-02-03,1307.0999755859375,285.0
2011-02-04,1310.8699951171875,285.8999938964844
2011-02-07,1319.050048828125,288.739990234375
2011-02-08,1324.5699462890625,288.55999755859375
2011-02-09,1320.8800048828125,287.3500061035156
2011-02-10,1321.8699951171875,286.7799987792969
2011-02-11,1329.1500244140625,287.989990234375
2011-02-14,1332.3199462890625,289.1099853515625
2011-02-15,1328.010009765625,289.44000244140625
2011-02-16,1336.3199462890625,290.7200012207031
2011-02-17,1340.4300537109375,291.1600036621094
2011-02-18,1343.010009765625,291.0400085449219
2011-02-21,,287.17999267578125
2011-02-22,1315.43994140625,285.3800048828125
2011-02-23,1307.4000244140625,282.3800048828125
2011-02-24,1306.0999755859375,280.55999755859375
2011-02-25,1319.8800048828125,284.1199951171875
2011-02-28,1327.219970703125,286.4700012207031
2011-03-01,1306.3299560546875,284.6300048828125
2011-03-02,1308.43994140625,282.760009765625
2011-03-03,1330.969970703125,283.5799865722656
2011-03-04,1321.1500244140625,281.8999938964844
2011-03-07,1310.1300048828125,280.7200012207031
2011-03-08,1321.8199462890625,281.80999755859375
2011-03-09,1320.02001953125,281.1700134277344
2011-03-10,1295.1099853515625,277.8800048828125
2011-03-11,1304.280029296875,275.4200134277344
2011-03-14,1296.3900146484375,272.510009765625
2011-03-15,1281.8699951171875,266.32000732421875
2011-03-16,1256.8800048828125,262.17999267578125
2011-03-17,1273.719970703125,267.0799865722656
2011-03-18,1279.2099609375,267.6300048828125
2011-03-21,1298.3800048828125,272.3299865722656
2011-03-22,1293.77001953125,271.79998779296875
2011-03-23,1297.5400390625,273.1099853515625
2011-03-24,1309.6600341796875,275.7699890136719
2011-03-25,1313.800048828125,276.0199890136719
2011-03-28,1310.18994140625,276.239990234375
2011-03-29,1319.43994140625,276.510009765625
2011-03-30,1328.260009765625,278.54998779296875
2011-03-31,1325.8299560546875,275.8999938964844
2011-04-01,1332.4100341796875,280.0199890136719
2011-04-04,1332.8699951171875,280.260009765625
2011-04-05,1332.6300048828125,280.9100036621094
2011-04-06,1335.5400390625,281.57000732421875
2011-04-07,1333.510009765625,280.7799987792969
2011-04-08,1328.1700439453125,281.67999267578125
2011-04-11,1324.4599609375,280.989990234375
2011-04-12,1314.1600341796875,276.239990234375
2011-04-13,1314.4100341796875,278.25
2011-04-14,1314.52001953125,277.010009765625
2011-04-15,1319.6800537109375,277.7799987792969
2011-04-18,1305.1400146484375,273.04998779296875
2011-04-19,1312.6199951171875,274.4200134277344
2011-04-20,1330.3599853515625,279.05999755859375
2011-04-21,1337.3800048828125,280.4700012207031
2011-04-25,1335.25,
2011-04-26,1347.239990234375,281.2300109863281
2011-04-27,1355.6600341796875,282.1199951171875
2011-04-28,1360.47998046875,283.0400085449219
2011-04-29,1363.6099853515625,283.7799987792969
2011-05-02,1361.219970703125,283.92999267578125
2011-05-03,1356.6199951171875,282.42999267578125
2011-05-04,1347.3199462890625,278.5199890136719
2011-05-05,1335.0999755859375,277.7900085449219
2011-05-06,1340.199951171875,281.3299865722656
2011-05-09,1346.2900390625,280.42999267578125
2011-05-10,1357.1600341796875,282.9200134277344
2011-05-11,1342.0799560546875,283.7300109863281
2011-05-12,1348.6500244140625,281.79998779296875
2011-05-13,1337.77001953125,280.5
2011-05-16,1329.469970703125,280.1300048828125
2011-05-17,1328.97998046875,277.2799987792969
2011-05-18,1340.6800537109375,278.1700134277344
2011-05-19,1343.5999755859375,280.0
2011-05-20,1333.27001953125,279.6499938964844
2011-05-23,1317.3699951171875,274.7799987792969
2011-05-24,1316.280029296875,275.3900146484375
2011-05-25,1320.469970703125,277.3699951171875
2011-05-26,1325.68994140625,277.1400146484375
2011-05-27,1331.0999755859375,279.04998779296875
2011-05-31,1345.199951171875,
2011-06-01,1314.550048828125,278.3800048828125
2011-06-02,1312.93994140625,
2011-06-03,1300.1600341796875,273.6700134277344
2011-06-06,1286.1700439453125,272.1600036621094
2011-06-07,1284.93994140625,271.8699951171875
2011-06-08,1279.56005859375,269.010009765625
2011-06-09,1289.0,271.760009765625
2011-06-10,1270.97998046875,268.1300048828125
2011-06-13,1271.8299560546875,
2011-06-14,1287.8699951171875,270.82000732421875
2011-06-15,1265.4200439453125,267.95001220703125
2011-06-16,1267.6400146484375,266.7300109863281
2011-06-17,1271.5,267.1700134277344
2011-06-20,1278.3599853515625,265.760009765625
2011-06-21,1295.52001953125,269.5899963378906
2011-06-22,1287.1400146484375,268.07000732421875
2011-06-23,1283.5,264.30999755859375
2011-06-24,1268.449951171875,263.9800109863281
2011-06-27,1280.0999755859375,264.010009765625
2011-06-28,1296.6700439453125,265.2300109863281
2011-06-29,1307.4100341796875,269.79998779296875
2011-06-30,1320.6400146484375,272.8599853515625
2011-07-01,1339.6700439453125,274.9200134277344
2011-07-04,,275.5400085449219
2011-07-05,1337.8800048828125,275.6199951171875
2011-07-06,1339.219970703125,274.7900085449219
2011-07-07,1353.219970703125,275.92999267578125
2011-07-08,1343.800048828125,273.760009765625
2011-07-11,1319.489990234375,269.8999938964844
2011-07-12,1313.6400146484375,268.1600036621094
2011-07-13,1317.719970703125,269.94000244140625
2011-07-14,1308.8699951171875,267.67999267578125
2011-07-15,1316.1400146484375,266.9100036621094
2011-07-18,1305.43994140625,262.1000061035156
2011-07-19,1326.72998046875,264.2799987792969
2011-07-20,1325.8399658203125,267.7300109863281
2011-07-21,1343.800048828125,270.4800109863281
2011-07-22,1345.02001953125,272.0199890136719
2011-07-25,1337.4300537109375,271.2799987792969
2011-07-26,1331.93994140625,270.0799865722656
2011-07-27,1304.8900146484375,267.04998779296875
2011-07-28,1300.6700439453125,267.0799865722656
2011-07-29,1292.280029296875,265.25
2011-08-01,1286.93994140625,
2011-08-02,1254.050048828125,256.9800109863281
2011-08-03,1260.3399658203125,251.9499969482422
2011-08-04,1200.0699462890625,243.16000366210938
2011-08-05,1199.3800048828125,238.8800048828125
2011-08-08,1119.4599609375,228.97999572753906
2011-08-09,1172.530029296875,232.1999969482422
2011-08-10,1120.760009765625,223.5
2011-08-11,1172.6400146484375,230.57000732421875
2011-08-12,1178.81005859375,237.49000549316406
2011-08-15,1204.489990234375,237.85000610351562
2011-08-16,1192.760009765625,237.55999755859375
2011-08-17,1193.8900146484375,238.0500030517578
2011-08-18,1140.6500244140625,226.6999969482422
2011-08-19,1123.530029296875,223.1300048828125
2011-08-22,1123.8199462890625,224.89999389648438
2011-08-23,1162.3499755859375,226.6300048828125
2011-08-24,1177.5999755859375,229.7899932861328
2011-08-25,1159.27001953125,227.07000732421875
2011-08-26,1176.800048828125,225.52000427246094
2011-08-29,1210.0799560546875,228.27999877929688
2011-08-30,1212.9200439453125,230.63999938964844
2011-08-31,1218.8900146484375,237.42999267578125
2011-09-01,1204.4200439453125,238.92999267578125
2011-09-02,1173.969970703125,233.11000061035156
2011-09-05,,223.4499969482422
2011-09-06,1165.239990234375,221.97999572753906
2011-09-07,1198.6199951171875,228.83999633789062
2011-09-08,1185.9000244140625,230.47000122070312
2011-09-09,1154.22998046875,224.58999633789062
2011-09-12,1162.27001953125,218.92999267578125
2011-09-13,1172.8699951171875,220.8699951171875
2011-09-14,1188.6800537109375,224.1699981689453
2011-09-15,1209.1099853515625,228.69000244140625
